transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag,transaction_risk_score,client_risk_score,overall_risk_score,anomaly_flag,risk_level
11011,1503,1016.39,ACH,2025-07-11 07:59:10,VE,AF,0,0,0,0,0,0,55.0,55.0,1,MEDIUM
11021,1773,37121.13,ACH,2025-07-05 22:28:49,AU,RU,1,0,0,0,0,40,30.0,70.0,-1,HIGH
11036,906,58479.13,SWIFT,2025-09-23 14:12:25,IR,SG,0,0,0,0,0,0,20.0,20.0,-1,LOW
11048,508,103450.29,ACH,2025-07-21 23:48:25,VE,IR,1,1,0,0,0,60,20.0,80.0,-1,HIGH
11057,1571,763.78,Check,2025-07-19 02:36:00,CH,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
11122,191,129224.59,SWIFT,2025-09-05 14:21:40,JP,AU,0,0,0,0,0,0,0.0,0.0,-1,LOW
11126,1571,608.04,SWIFT,2025-08-09 14:54:11,CH,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
11130,866,3690.81,ACH,2025-08-03 07:20:53,KP,RU,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
11140,1687,58630.95,SWIFT,2025-09-10 12:23:44,CH,CA,0,0,0,0,0,0,0.0,0.0,-1,LOW
11147,1501,66418.53,Wire,2025-09-09 14:14:35,VE,JP,0,0,0,0,0,0,0.0,0.0,-1,LOW
11163,1779,1057.93,Wire,2025-08-05 04:24:35,LB,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
11174,6,61203.13,Check,2025-08-07 00:27:43,AE,AE,0,0,0,0,0,0,20.0,20.0,-1,LOW
11203,125,675.59,ACH,2025-07-16 11:48:07,AF,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
11204,944,2861.0,Check,2025-09-17 03:46:57,AU,SD,1,0,0,0,0,40,55.0,95.0,-1,HIGH
11207,1503,867.3,ACH,2025-09-26 20:00:05,VE,SD,1,0,0,0,0,40,55.0,95.0,1,HIGH
11210,837,635.92,Wire,2025-07-14 04:58:50,VE,SD,1,0,0,1,0,55,30.0,85.0,1,HIGH
11274,832,12273.36,ACH,2025-07-31 18:52:48,SD,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
11283,1702,2613.75,SWIFT,2025-08-06 02:26:52,CH,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
11291,1433,725.58,SWIFT,2025-07-08 09:16:16,VE,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
11298,944,29235.61,Check,2025-07-28 17:58:23,AU,VE,1,0,0,0,0,40,55.0,95.0,-1,HIGH
11299,620,101512.29,Wire,2025-08-21 19:42:54,LB,AE,0,0,0,0,0,0,10.0,10.0,-1,LOW
11315,840,23649.91,SWIFT,2025-07-29 17:20:28,CN,CA,0,0,0,1,0,15,25.0,40.0,-1,MEDIUM
11331,1027,821.5,Wire,2025-07-04 10:12:42,RU,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
11333,731,1136.05,ACH,2025-08-05 07:00:31,SY,AF,0,0,0,0,0,0,55.0,55.0,1,MEDIUM
11338,1782,1259.22,ACH,2025-08-19 06:59:23,IN,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
11366,1785,2723.06,Check,2025-07-26 20:35:41,US,SD,1,0,0,0,0,40,50.0,90.0,1,HIGH
11379,333,4229.53,ACH,2025-08-13 03:32:42,IR,KP,1,1,0,0,0,60,50.0,110.0,-1,HIGH
11434,1782,33715.33,ACH,2025-07-15 11:32:50,IN,AF,0,0,0,1,0,15,30.0,45.0,-1,MEDIUM
11441,1206,743.71,ACH,2025-09-22 06:23:11,JP,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
11458,231,147505.3,SWIFT,2025-09-17 00:22:28,IR,SG,0,0,0,0,0,0,20.0,20.0,-1,LOW
11466,213,905.29,Check,2025-08-22 16:38:49,IR,RU,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
11470,1706,1303.35,Check,2025-08-05 13:53:42,CN,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
11514,665,47.02,Check,2025-09-14 00:45:22,LB,SD,1,0,0,0,0,40,55.0,95.0,-1,HIGH
11525,403,1332.83,ACH,2025-09-28 04:18:34,SY,IR,1,1,0,0,0,60,65.0,125.0,-1,HIGH
11576,154,77426.48,ACH,2025-09-08 22:45:59,CH,US,0,0,0,0,0,0,35.0,35.0,-1,LOW
11616,768,1848.48,Wire,2025-09-13 03:25:43,CH,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
11649,1067,65485.71,Wire,2025-08-21 04:50:52,IR,CA,0,0,0,0,0,0,20.0,20.0,-1,LOW
11679,865,62158.72,ACH,2025-07-10 19:09:53,SY,DE,0,0,0,0,0,0,0.0,0.0,-1,LOW
11710,1869,51052.52,Check,2025-08-05 04:27:28,SD,IN,0,0,0,0,0,0,25.0,25.0,-1,LOW
11747,886,41749.06,ACH,2025-08-29 18:36:47,KP,UK,0,0,0,0,0,0,65.0,65.0,-1,MEDIUM
11810,1323,3457.86,ACH,2025-09-10 10:59:22,SY,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
11814,1538,2652.83,ACH,2025-07-11 18:04:04,AF,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
11839,403,2168.21,Wire,2025-09-07 15:33:35,SY,SY,1,0,0,0,0,40,65.0,105.0,-1,HIGH
11867,1879,8803.96,SWIFT,2025-09-09 23:36:57,AU,KP,1,1,0,0,0,60,30.0,90.0,-1,HIGH
11869,1113,84007.67,Wire,2025-09-02 18:43:48,SD,SG,0,0,0,0,0,0,0.0,0.0,-1,LOW
11909,970,822.78,SWIFT,2025-07-24 02:34:36,UK,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
11928,1879,1638.89,Check,2025-09-12 12:51:00,AU,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
11932,1303,2187.18,ACH,2025-07-29 16:36:45,VE,IR,1,1,0,0,0,60,25.0,85.0,1,HIGH
11949,829,43.15,Check,2025-07-23 23:17:03,VE,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
11957,886,9105.09,Check,2025-07-03 05:08:19,KP,CH,0,0,1,0,0,15,65.0,80.0,1,HIGH
11987,908,89337.12,Check,2025-07-26 17:15:23,FR,IN,0,0,0,0,0,0,25.0,25.0,-1,LOW
12013,476,4947.5,SWIFT,2025-07-06 19:02:01,AF,SY,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
12019,1800,119619.51,Check,2025-07-06 08:13:32,IR,NL,0,0,0,0,0,0,20.0,20.0,-1,LOW
12034,710,56889.29,Wire,2025-09-01 16:11:17,AF,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
12051,164,5139.55,Wire,2025-07-03 17:24:31,US,VE,1,0,0,0,0,40,40.0,80.0,1,HIGH
12076,711,3067.55,Wire,2025-07-31 11:25:21,AU,VE,1,0,0,0,0,40,45.0,85.0,1,HIGH
12077,779,289592.38,ACH,2025-07-07 09:31:49,FR,SG,0,0,0,0,0,0,0.0,0.0,-1,LOW
12079,1433,24480.74,Wire,2025-08-03 16:04:32,VE,SD,1,0,0,0,0,40,30.0,70.0,-1,HIGH
12117,333,1990.53,ACH,2025-09-17 16:19:31,IR,VE,1,0,0,0,0,40,50.0,90.0,1,HIGH
12146,1746,927.17,Check,2025-07-11 17:38:43,IR,SY,1,0,0,0,0,40,45.0,85.0,1,HIGH
12148,650,90483.57,SWIFT,2025-08-29 13:50:06,SD,UK,0,0,0,0,0,0,0.0,0.0,-1,LOW
12198,1790,63525.81,Check,2025-07-11 21:52:56,SY,IN,0,0,0,0,0,0,0.0,0.0,-1,LOW
12200,1946,1131.09,Wire,2025-08-11 22:29:16,JP,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
12213,621,111951.95,SWIFT,2025-08-26 21:19:41,SD,NL,0,0,0,0,0,0,10.0,10.0,-1,LOW
12222,164,0.89,SWIFT,2025-07-14 07:21:19,US,SY,1,0,0,0,0,40,40.0,80.0,1,HIGH
12241,944,1354.81,Wire,2025-09-16 14:56:25,AU,IR,1,1,0,0,0,60,55.0,115.0,-1,HIGH
12244,1546,49325.95,Check,2025-08-07 04:54:57,SD,FR,0,0,0,1,0,15,10.0,25.0,-1,LOW
12259,1216,1396.55,ACH,2025-09-26 07:03:35,CN,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
12299,1206,3269.22,ACH,2025-07-11 12:58:52,JP,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
12381,94,10666.9,SWIFT,2025-07-22 08:04:10,NL,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
12419,333,924.43,Wire,2025-07-24 19:54:43,IR,RU,1,0,0,0,0,40,50.0,90.0,1,HIGH
12493,1433,447.2,SWIFT,2025-09-03 11:29:07,VE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
12516,1787,2241.69,ACH,2025-08-16 04:40:37,SD,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
12528,886,732.28,Wire,2025-07-22 05:40:08,KP,DE,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
12541,403,1187.91,Wire,2025-08-20 03:10:35,SY,SD,1,0,0,0,0,40,65.0,105.0,-1,HIGH
12549,1771,2501.36,Wire,2025-09-12 21:05:58,AE,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
12594,1240,57413.41,Check,2025-09-07 13:53:10,VE,SG,0,0,0,0,0,0,25.0,25.0,-1,LOW
12601,714,370.63,ACH,2025-08-26 10:05:57,FR,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
12624,1925,88016.48,Wire,2025-09-22 17:32:26,AF,CH,0,0,0,0,0,0,25.0,25.0,-1,LOW
12629,350,24162.99,Wire,2025-07-07 10:22:54,IR,DE,0,0,0,0,0,0,40.0,40.0,-1,MEDIUM
12637,385,743.91,Check,2025-09-08 16:18:06,AF,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
12661,886,577.35,SWIFT,2025-08-23 02:07:35,KP,NL,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
12668,1219,1399.81,Wire,2025-07-10 18:48:14,SY,SY,1,0,0,0,0,40,50.0,90.0,1,HIGH
12685,97,20354.72,Check,2025-09-01 11:08:32,SY,KP,1,1,0,1,0,75,50.0,125.0,-1,HIGH
12693,97,1857.84,Wire,2025-09-20 15:00:32,SY,LB,0,0,0,0,0,0,50.0,50.0,1,MEDIUM
12696,1456,101036.92,Check,2025-07-11 19:06:21,CH,NL,0,0,0,0,0,0,0.0,0.0,-1,LOW
12733,1433,2227.17,SWIFT,2025-09-19 16:25:55,VE,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
12766,109,415.79,ACH,2025-07-13 20:14:52,AE,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
12767,911,100.62,Wire,2025-09-21 09:34:21,VE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
12769,822,5170.72,Wire,2025-07-24 02:34:04,LB,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
12775,1754,3311.3,SWIFT,2025-08-03 08:16:16,US,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
12839,1754,365.68,Check,2025-08-09 03:52:49,US,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
12841,1433,2546.38,ACH,2025-08-04 14:54:16,VE,SY,1,0,0,1,0,55,30.0,85.0,1,HIGH
12893,1283,2777.69,Wire,2025-07-30 02:20:27,VE,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
12904,62,5678.25,ACH,2025-08-07 18:33:34,US,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
12937,622,122283.96,Check,2025-07-06 06:18:48,US,UK,0,0,0,0,0,0,0.0,0.0,-1,LOW
12947,1216,1487.91,Wire,2025-07-11 12:48:31,CN,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
13155,1140,139674.59,SWIFT,2025-08-01 23:04:43,SG,UK,0,0,0,0,0,0,0.0,0.0,-1,LOW
13178,1785,5806.5,ACH,2025-07-23 04:21:12,US,SY,1,0,0,0,0,40,50.0,90.0,-1,HIGH
13207,871,66893.32,SWIFT,2025-09-23 11:10:24,US,SG,0,0,0,0,0,0,20.0,20.0,-1,LOW
13269,1186,1852.22,ACH,2025-09-09 05:37:40,IN,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
13281,710,73999.62,Check,2025-09-12 23:59:09,AF,CA,0,0,0,0,0,0,0.0,0.0,-1,LOW
13289,310,1882.78,ACH,2025-09-30 02:08:17,CA,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
13329,1350,614.84,Wire,2025-09-21 16:33:36,SG,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13332,562,1149.09,Check,2025-08-17 19:23:57,SG,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
13362,1982,7063.64,Check,2025-08-31 23:19:12,UK,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
13364,94,950.78,Check,2025-09-16 23:23:35,NL,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
13382,1283,1023.22,ACH,2025-08-31 20:46:52,VE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13413,464,774.17,ACH,2025-09-24 06:17:07,RU,RU,1,0,0,1,0,55,0.0,55.0,1,MEDIUM
13426,1879,943.71,Wire,2025-07-19 11:08:24,AU,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
13465,1785,26986.78,Check,2025-08-25 05:57:13,US,VE,1,0,0,0,0,40,50.0,90.0,-1,HIGH
13492,1433,158.81,Check,2025-09-14 23:32:55,VE,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
13499,1222,2004.66,Check,2025-09-27 14:12:46,AE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13515,1787,4301.1,SWIFT,2025-07-24 13:13:09,SD,KP,1,1,0,0,0,60,30.0,90.0,-1,HIGH
13529,555,1120.63,Wire,2025-07-30 14:04:07,SG,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
13533,1505,1454.64,Check,2025-08-09 11:10:15,DE,VE,1,0,0,0,0,40,25.0,65.0,1,MEDIUM
13535,962,38115.94,Wire,2025-07-07 22:42:30,IR,CA,0,0,0,0,0,0,40.0,40.0,-1,MEDIUM
13537,832,2738.54,SWIFT,2025-07-14 02:16:42,SD,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13562,1206,3265.61,Wire,2025-08-14 03:02:24,JP,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
13569,1819,30955.3,Check,2025-07-06 04:43:26,RU,UK,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
13576,1026,3921.39,Wire,2025-08-22 10:50:11,IN,KP,1,1,0,0,0,60,30.0,90.0,-1,HIGH
13606,1805,119064.7,Check,2025-08-12 08:56:13,UK,US,0,0,0,0,0,0,0.0,0.0,-1,LOW
13624,779,93190.94,Check,2025-09-19 15:49:53,FR,SG,0,0,0,0,0,0,0.0,0.0,-1,LOW
13641,944,2804.39,SWIFT,2025-09-28 05:24:56,AU,AF,0,0,0,1,0,15,55.0,70.0,1,HIGH
13695,1288,3639.0,Check,2025-08-19 22:58:11,AU,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
13702,1849,2749.84,Wire,2025-08-28 14:38:08,KP,AF,0,0,0,0,0,0,50.0,50.0,1,MEDIUM
13738,1663,627.74,Wire,2025-09-10 22:21:55,SY,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
13800,1702,7287.82,Check,2025-07-08 22:09:44,CH,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13824,585,40.13,Wire,2025-09-29 00:44:14,JP,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13834,204,28181.65,ACH,2025-09-19 18:59:33,VE,US,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
13857,1081,77941.32,Check,2025-08-20 16:02:02,KP,AE,0,0,0,0,0,0,30.0,30.0,-1,LOW
13866,145,504.92,SWIFT,2025-07-07 12:45:48,AF,KP,1,1,0,0,0,60,10.0,70.0,1,HIGH
13895,1280,68863.99,Check,2025-07-12 18:43:01,RU,AE,0,0,0,0,0,0,20.0,20.0,-1,LOW
13896,1787,2597.24,Wire,2025-08-09 23:01:09,SD,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13902,1779,1281.0,Wire,2025-07-06 22:57:45,LB,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
13903,1026,11.95,Check,2025-09-04 00:27:09,IN,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
13923,665,45998.38,Wire,2025-07-12 19:41:18,LB,IR,1,1,0,0,0,60,55.0,115.0,-1,HIGH
13928,1206,17524.57,SWIFT,2025-09-29 21:09:01,JP,SD,1,0,0,0,0,40,30.0,70.0,-1,HIGH
13939,845,113041.97,SWIFT,2025-09-21 12:01:04,NL,NL,0,0,0,0,0,0,25.0,25.0,-1,LOW
13944,1849,369.14,Check,2025-08-28 01:21:51,KP,SD,1,0,0,1,0,55,50.0,105.0,-1,HIGH
13975,179,2165.48,SWIFT,2025-08-24 11:02:04,IR,IN,0,0,0,1,0,15,45.0,60.0,1,MEDIUM
13994,74,73147.16,SWIFT,2025-07-03 11:37:11,CH,FR,0,0,0,0,0,0,0.0,0.0,-1,LOW
14058,751,607.78,ACH,2025-07-10 22:56:28,RU,KP,1,1,0,0,0,60,50.0,110.0,-1,HIGH
14068,420,61577.15,Wire,2025-07-29 18:37:01,SG,IR,1,1,0,0,0,60,0.0,60.0,-1,MEDIUM
14070,1787,8768.48,Wire,2025-07-14 04:12:56,SD,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
14089,8,1631.3,SWIFT,2025-08-27 17:47:00,CA,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
14097,1787,472.1,SWIFT,2025-07-04 10:09:11,SD,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
14111,585,1159.62,SWIFT,2025-08-29 21:27:36,JP,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
14139,1999,96372.44,ACH,2025-07-25 09:54:57,JP,JP,0,0,0,0,0,0,0.0,0.0,-1,LOW
14205,1201,850.44,Wire,2025-08-25 17:32:58,DE,KP,1,1,0,0,0,60,10.0,70.0,1,HIGH
14211,971,5242.04,SWIFT,2025-08-03 04:46:18,IN,SG,0,0,0,1,0,15,45.0,60.0,1,MEDIUM
14222,455,63456.46,SWIFT,2025-07-09 14:28:17,VE,JP,0,0,0,0,0,0,0.0,0.0,-1,LOW
14247,1154,60725.13,ACH,2025-08-16 10:03:54,VE,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
14261,1350,348.27,Check,2025-09-07 09:11:38,SG,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
14277,1702,986.09,ACH,2025-09-18 07:58:51,CH,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
14297,822,2373.72,SWIFT,2025-07-10 02:26:40,LB,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
14332,1765,70091.63,ACH,2025-07-11 03:48:59,IN,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
14346,1421,867.02,ACH,2025-07-19 08:59:25,US,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
14363,1660,3964.89,ACH,2025-08-22 01:07:02,RU,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
14373,1027,1935.23,SWIFT,2025-07-14 19:01:46,RU,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
14426,1632,2072.86,Wire,2025-08-17 03:21:15,RU,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
14429,1141,136872.56,ACH,2025-08-23 07:21:59,VE,CN,0,0,0,0,0,0,0.0,0.0,-1,LOW
14447,731,2839.01,SWIFT,2025-09-14 10:58:58,SY,SD,1,0,0,0,0,40,55.0,95.0,-1,HIGH
14524,944,50796.28,SWIFT,2025-09-10 00:58:50,AU,IR,1,1,0,0,0,60,55.0,115.0,-1,HIGH
14528,447,57451.45,Check,2025-07-07 13:27:14,IR,DE,0,0,0,0,0,0,20.0,20.0,-1,LOW
14587,1593,1422.14,SWIFT,2025-07-03 16:24:39,FR,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
14613,1962,922.44,Check,2025-09-21 08:53:15,CH,VE,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
14619,646,274.91,Check,2025-07-10 06:40:50,KP,SD,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
14634,1684,77923.27,Wire,2025-07-18 00:30:41,RU,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
14636,1076,1791.39,ACH,2025-07-06 15:22:59,CH,SY,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
14672,886,623.8,ACH,2025-08-10 09:18:17,KP,JP,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
14686,751,10121.82,SWIFT,2025-08-10 16:16:50,RU,SD,1,0,0,0,0,40,50.0,90.0,-1,HIGH
14691,585,1912.58,ACH,2025-09-23 07:23:37,JP,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
14732,164,2825.65,SWIFT,2025-09-26 07:06:31,US,IR,1,1,0,0,0,60,40.0,100.0,-1,HIGH
14812,1027,10004.14,Check,2025-08-12 09:59:22,RU,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
14873,1957,58609.46,SWIFT,2025-09-23 09:32:41,IN,SG,0,0,0,0,0,0,0.0,0.0,-1,LOW
14891,1429,1128.16,Wire,2025-08-23 17:15:34,IN,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
14984,1133,62434.11,Wire,2025-07-31 15:34:45,KP,IN,0,0,0,0,0,0,20.0,20.0,-1,LOW
14993,556,22958.59,ACH,2025-08-01 14:29:31,IR,SD,1,0,0,0,0,40,20.0,60.0,-1,MEDIUM
15020,1167,2553.79,SWIFT,2025-08-24 20:22:04,US,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
15025,1186,739.05,SWIFT,2025-09-12 23:12:57,IN,IR,1,1,0,0,0,60,30.0,90.0,1,HIGH
15027,822,23507.4,Wire,2025-09-14 05:24:54,LB,KP,1,1,0,0,0,60,30.0,90.0,-1,HIGH
15049,1601,9808.67,ACH,2025-08-26 00:21:19,SY,AU,0,0,1,0,0,15,35.0,50.0,1,MEDIUM
15099,1964,62514.2,Check,2025-07-04 14:11:38,FR,IN,0,0,0,0,0,0,0.0,0.0,-1,LOW
15157,1245,107754.6,ACH,2025-08-05 17:40:50,CA,CA,0,0,0,0,0,0,0.0,0.0,-1,LOW
15230,569,1112.45,SWIFT,2025-07-24 01:15:22,SY,KP,1,1,0,0,0,60,30.0,90.0,1,HIGH
15243,1791,1685.24,Wire,2025-09-24 11:13:37,SY,KP,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
15304,698,95571.95,SWIFT,2025-09-22 16:26:21,SD,AE,0,0,0,0,0,0,0.0,0.0,-1,LOW
15317,624,55234.53,SWIFT,2025-07-22 08:36:18,CH,AE,0,0,0,1,0,15,0.0,15.0,-1,LOW
15330,1596,83204.64,SWIFT,2025-08-16 12:09:35,SG,CN,0,0,0,0,0,0,0.0,0.0,-1,LOW
15370,1186,2557.0,ACH,2025-09-01 18:40:38,IN,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
15372,1288,63306.32,SWIFT,2025-07-24 00:30:07,AU,FR,0,0,0,0,0,0,0.0,0.0,-1,LOW
15379,10,88228.0,SWIFT,2025-09-23 05:04:12,SY,FR,0,0,0,0,0,0,10.0,10.0,-1,LOW
15389,1663,3572.96,Check,2025-09-21 06:24:32,SY,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
15417,622,1298.19,ACH,2025-09-24 04:42:25,US,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
15423,113,5439.94,ACH,2025-09-27 14:52:36,AE,IR,1,1,0,0,0,60,20.0,80.0,1,HIGH
15440,290,126766.17,Check,2025-09-12 20:09:05,CH,CH,0,0,0,0,0,0,0.0,0.0,-1,LOW
15496,1350,8694.96,Check,2025-07-16 12:28:45,SG,IR,1,1,0,1,0,75,30.0,105.0,-1,HIGH
15505,1743,2247.18,Check,2025-07-23 18:35:38,SY,IR,1,1,0,0,0,60,20.0,80.0,1,HIGH
15508,553,7157.62,SWIFT,2025-07-03 22:33:35,IR,AE,0,0,0,1,0,15,40.0,55.0,1,MEDIUM
15528,1271,33022.42,SWIFT,2025-08-25 02:47:36,US,VE,1,0,0,1,0,55,0.0,55.0,-1,MEDIUM
15609,1053,2924.35,SWIFT,2025-09-15 06:20:49,IR,SD,1,0,0,0,0,40,20.0,60.0,1,MEDIUM
15627,837,220.62,Check,2025-08-07 18:19:23,VE,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
15634,1026,1292.55,Wire,2025-08-12 02:58:12,IN,SD,1,0,0,0,0,40,30.0,70.0,1,HIGH
15652,1849,3727.56,Wire,2025-09-30 22:20:34,KP,SY,1,0,0,0,0,40,50.0,90.0,-1,HIGH
15661,380,1445.11,SWIFT,2025-07-12 11:16:59,CN,IR,1,1,0,1,0,75,0.0,75.0,1,HIGH
15690,247,4364.76,SWIFT,2025-07-11 20:29:59,FR,SD,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
15700,1046,159.28,Wire,2025-09-23 23:31:19,NL,IR,1,1,0,0,0,60,0.0,60.0,1,MEDIUM
15706,714,311.89,SWIFT,2025-09-24 07:25:31,FR,SY,1,0,0,0,0,40,30.0,70.0,1,HIGH
15737,164,1402.21,Check,2025-07-14 15:05:05,US,KP,1,1,0,0,0,60,40.0,100.0,-1,HIGH
15741,1787,40271.58,Wire,2025-09-30 15:26:56,SD,LB,0,0,0,0,0,0,30.0,30.0,-1,LOW
15814,1732,1002.19,SWIFT,2025-07-24 15:28:24,IN,SD,1,0,0,0,0,40,10.0,50.0,1,MEDIUM
15834,812,11291.73,Check,2025-09-06 15:05:00,JP,IR,1,1,0,0,0,60,20.0,80.0,-1,HIGH
15864,1787,4807.23,ACH,2025-09-06 21:58:19,SD,VE,1,0,0,0,0,40,30.0,70.0,1,HIGH
15867,1529,100190.41,ACH,2025-09-22 02:25:37,RU,CN,0,0,0,0,0,0,0.0,0.0,-1,LOW
15881,860,78046.38,SWIFT,2025-08-17 21:12:57,NL,NL,0,0,0,0,0,0,0.0,0.0,-1,LOW
15908,383,49972.74,Check,2025-09-28 13:15:32,IR,AE,0,0,0,0,0,0,45.0,45.0,-1,MEDIUM
15918,1879,1229.08,Wire,2025-08-16 18:19:35,AU,RU,1,0,0,0,0,40,30.0,70.0,1,HIGH
15925,509,91181.41,Check,2025-09-29 22:58:27,SY,US,0,0,0,0,0,0,10.0,10.0,-1,LOW
15946,1026,151784.67,Wire,2025-09-01 00:01:52,IN,KP,1,1,0,0,0,60,30.0,90.0,-1,HIGH
15947,242,72660.84,Check,2025-08-04 02:59:09,JP,UK,0,0,0,0,0,0,10.0,10.0,-1,LOW
15955,886,1771.2,Wire,2025-08-12 15:59:07,KP,UK,0,0,0,0,0,0,65.0,65.0,1,MEDIUM
15965,661,38402.52,Wire,2025-08-24 13:34:21,CH,SD,1,0,0,0,0,40,30.0,70.0,-1,HIGH
15984,1805,81677.84,Check,2025-07-06 07:06:16,UK,DE,0,0,0,0,0,0,0.0,0.0,-1,LOW
16013,1931,73593.57,Check,2025-09-11 09:37:52,SG,DE,0,0,0,0,0,0,0.0,0.0,-1,LOW
16048,1055,53837.92,SWIFT,2025-09-23 04:10:12,IN,US,0,0,0,0,0,0,10.0,10.0,-1,LOW
16058,809,69951.24,Check,2025-07-16 12:36:49,AU,CH,0,0,0,0,0,0,10.0,10.0,-1,LOW
